zpid,longitude,latitude,bathrooms,bedrooms,address,price,zipcode,living_area,home_type,rent_zestimate,unit,time_on_zillow
339923294,-87.58245,41.76767,1.0,2.0,7007 S East End Ave APT D,1950.0,60649,2400.0,TOWNHOUSE,1970.0,Apt D,879166000
2118659478,-87.57421,41.767017,1.0,2.0,7028 S Clyde Ave UNIT 7032-3A,1040.0,60649,850.0,APARTMENT,1247.0,Unit 7032-3A,943974000
2102171920,-87.565926,41.754177,1.0,3.0,7741 S Yates Blvd #2,1500.0,60649,2100.0,APARTMENT,1735.0,# 2,992786000
2079527478,-87.56471,41.754807,1.0,2.0,7717 S Phillips Ave #3N,1360.0,60649,1850.0,APARTMENT,1369.0,# 3N,1128201000
2068499415,-87.57618,41.761047,1.0,4.0,7316 S Jeffery Blvd #1962-401,1025.0,60649,900.0,APARTMENT,1451.0,# 1962-401,1149675000
444829015,-87.58624,41.776215,1.0,0.0,7110-7116 S Cornell Ave #7112-3B,1050.0,60649,,APARTMENT,,# 7112-3B,1172497000
2082244755,-87.55928,41.754955,2.0,3.0,7717 S Saginaw Ave APT H,1600.0,60649,,TOWNHOUSE,1590.0,Apt H,1188895000
2094621053,-87.58175,41.752064,1.0,3.0,7843 S Ridgeland Ave #2,1650.0,60649,1400.0,APARTMENT,1600.0,# 2,1191587000
2107384646,-87.55101,41.75297,1.0,1.0,7869 S Coles Ave #1D,950.0,60649,900.0,APARTMENT,957.0,# 1D,1223243000
444583321,-87.57365,41.7714,2.0,3.0,6801 S Clyde Ave #21093,2100.0,60649,950.0,APARTMENT,,# 21093,1252792000
439656071,-87.57025,41.752274,1.0,2.0,7830 S Luella Ave #3S,1550.0,60649,1585.0,APARTMENT,,# 3S,1305008000
2101776326,-87.58305,41.75553,1.0,2.0,7645 S East End Ave,1350.0,60649,,TOWNHOUSE,1486.0,,1310572000
2100142797,-87.58122,41.77324,1.0,3.0,6701 S Cregier Ave APT 3A,1860.0,60649,,APARTMENT,2006.0,Apt 3A,1397444000
62016286,-87.58169,41.767086,1.0,2.0,7026 S Cregier Ave APT E3,1686.0,60649,,APARTMENT,1204.0,Apt E3,1397466000
2117233979,-87.58346,41.77137,1.0,3.0,6801 S East End Ave,1700.0,60649,975.0,TOWNHOUSE,1859.0,,1412241000
444176514,-87.58171,41.767776,1.0,2.0,7000 S Cregier Ave APT 1B,1600.0,60649,,APARTMENT,,Apt 1B,1456977000
2100737960,-87.57882,41.753258,1.0,3.0,7800 S Bennett Ave APT 2,1550.0,60649,,APARTMENT,1574.0,Apt 2,1482936000
444007409,-87.56544,41.755623,1.0,2.0,7648 S Phillips Ave #7658-2,1700.0,60649,,APARTMENT,,# 7658-2,1511880000
444007397,-87.57517,41.768917,1.0,1.0,6724-34 S Chappel Ave #6726-1L,1450.0,60649,650.0,APARTMENT,,# 6726-1L,1511967000
444006828,-87.58384,41.772602,1.0,2.0,6732-40 S East End Ave #6740-2,1700.0,60649,800.0,APARTMENT,,# 6740-2,1512387000
443942119,-87.56738,41.76579,2.0,3.0,7115 S Oglesby Ave #2N,1800.0,60649,1550.0,APARTMENT,,# 2N,1611321000
2107351349,-87.57601,41.76841,1.0,2.0,6947 S Jeffery Blvd APT 2H,1475.0,60649,900.0,APARTMENT,1465.0,Apt 2H,1656638000
443215521,-87.56543,41.754677,1.0,2.0,7722 S Phillips Ave FLOOR BASEMENT,1375.0,60649,,APARTMENT,,Floor BASEMENT,1745906000
2069893346,-87.55366,41.752583,1.0,1.0,7846 S Exchange Ave APT 1,1000.0,60649,,APARTMENT,994.0,Apt 1,1814013000
353505362,-87.58431,41.759956,1.0,1.0,1634 E 74th Pl #3,800.0,60649,700.0,APARTMENT,,# 3,1823053000
443912008,-87.58432,41.759964,1.0,1.0,1634 E 74th Pl #8,800.0,60649,700.0,APARTMENT,,# 8,1823114000
2059140615,-87.5737,41.773193,1.0,1.0,2101 E 67th St #G,1200.0,60649,,APARTMENT,1185.0,# G,1829110000
89919384,-87.58364,41.752083,2.0,5.0,7840 S East End Ave #1,2400.0,60649,2400.0,APARTMENT,2425.0,# 1,1829276000
65576731,-87.584175,41.754974,1.0,2.0,1637 E 77th St #3,1250.0,60649,,APARTMENT,1344.0,# 3,1829571000
2059958509,-87.56311,41.756435,1.0,2.0,7624 S Kingston Ave UNIT 7628-3E,960.0,60649,750.0,APARTMENT,948.0,Unit 7628-3E,1840376000
443184834,-87.574486,41.758633,1.0,1.0,2041 E 75th St #2043-1D,860.0,60649,563.0,APARTMENT,,# 2043-1D,1905933000
2062147673,-87.58213,41.76546,1.0,2.0,7109 S Ridgeland Ave #7111-1,1020.0,60649,725.0,APARTMENT,1087.0,# 7111-1,1927468000
2078721052,-87.56194,41.76028,1.0,0.0,7415 S Colfax Ave #1B,1000.0,60649,700.0,APARTMENT,1014.0,# 1B,2004119000
443830267,-87.56651,41.76805,2.0,3.0,7001 S South Shore Dr,2200.0,60649,,APARTMENT,,,2039676000
2142024204,-87.56484,41.75524,1.0,2.0,2449 E 77th St #1,1200.0,60649,,APARTMENT,1418.0,# 1,2056254000
443793782,-87.57553,41.775017,2.0,3.0,6932-34 S Jeffery Blvd #3,1800.0,60649,1400.0,APARTMENT,,# 3,2103026000
347676491,-87.56595,41.75552,1.0,2.0,7655 S Yates Blvd #2402-3,1250.0,60649,1100.0,APARTMENT,,# 2402-3,2142441000
4025154,-87.56355,41.761993,1.0,2.0,7325 S Kingston Ave #2,1500.0,60649,1000.0,CONDO,1410.0,# 2,2153726000
2075720677,-87.564514,41.765,2.0,3.0,2456 E 72nd St APT 1,2400.0,60649,1300.0,APARTMENT,1550.0,Apt 1,2174914000
2100233612,-87.562386,41.760048,1.0,2.0,7420 S Colfax Ave #1,1450.0,60649,1000.0,APARTMENT,1293.0,# 1,2175187000
80827672,-87.57692,41.76134,2.0,3.0,1959 E 73rd Pl #5,1900.0,60649,1800.0,APARTMENT,1865.0,# 5,2222136000
443754783,-87.58502,41.763245,1.0,3.0,7232 S Cornell Ave #2,1600.0,60649,900.0,APARTMENT,,# 2,2333962000
2081851259,-87.57931,41.764164,1.0,2.0,7208 S Bennett Ave #1,1475.0,60649,1000.0,APARTMENT,1356.0,# 1,2347978000
443745147,-87.56943,41.770126,1.0,1.0,6849-75 S Crandon Ave #17574352,1200.0,60649,,APARTMENT,,# 17574352,2401951000
443732119,-87.56663,41.753975,2.0,3.0,7746 S Yates Blvd APT 3,1850.0,60649,1300.0,TOWNHOUSE,,Apt 3,2442046000
443729162,,,2.0,3.0,(undisclosed Address),1800.0,60649,,APARTMENT,,,2474767000
2084512297,-87.58441,41.764088,1.0,2.0,7201 S Cornell Ave,1150.0,60649,750.0,APARTMENT,1114.0,,2482326000
443716411,-87.58239,41.76419,3.0,3.0,7203 S Ridgeland Ave,2600.0,60649,2400.0,SINGLE_FAMILY,,,2512514000
440152613,-87.570435,41.762142,1.0,2.0,7310 S Luella Ave UNIT 2,1300.0,60649,,APARTMENT,,Unit 2,2513643000
2087581323,-87.56248,41.760082,1.0,2.0,7426 S Colfax Ave #3,1450.0,60649,,APARTMENT,1460.0,# 3,2520992000
348538715,-87.582405,41.76555,1.0,1.0,7103 S Ridgeland Ave #2C,1100.0,60649,,APARTMENT,,# 2C,2566718000
442360370,-87.56679,41.76244,1.0,2.0,7300 S Yates Blvd #2349-1,1080.0,60649,786.0,APARTMENT,,# 2349-1,2618067000
2086137048,-87.56299,41.755146,1.0,2.0,7700 S Kingston Ave #7704-2,945.0,60649,800.0,APARTMENT,1000.0,# 7704-2,2618093000
443703261,-87.56599,41.75744,1.0,2.0,7549 S Yates Blvd #2406-2,1055.0,60649,750.0,APARTMENT,,# 2406-2,2618102000
4026012,-87.562096,41.75376,1.0,2.0,2542 E 78th St,1350.0,60649,1200.0,APARTMENT,1319.0,,2618132000
2057322430,-87.56458,41.760212,1.0,2.0,7419 S Phillips Ave #24463,905.0,60649,675.0,APARTMENT,998.0,# 24463,2618132000
4026009,-87.56221,41.75376,1.0,2.0,2540 E 78th St,1350.0,60649,1200.0,APARTMENT,1319.0,,2618133000
4001956,-87.574974,41.763706,1.0,2.0,2032 E 72nd Pl #3,1250.0,60649,900.0,SINGLE_FAMILY,1272.0,# 3,2640636000
2055444528,-87.555016,41.757023,1.0,2.0,7655 S Coles Ave #2B,1095.0,60649,850.0,APARTMENT,1047.0,# 2B,2666311000
70478349,-87.56419,41.758743,1.0,2.0,7508 S Essex Ave APT 3D,1440.0,60649,,APARTMENT,1329.0,Apt 3D,2693642000
2089221475,-87.58397,41.76909,1.0,2.0,6921 S Cornell Ave #6923-2,1100.0,60649,700.0,APARTMENT,1612.0,# 6923-2,2704748000
443687021,-87.5723,41.76782,1.0,2.0,7001 S Merrill Ave #2137-2,1395.0,60649,1000.0,APARTMENT,,# 2137-2,2722908000
2060916430,-87.571205,41.756187,1.0,2.0,6900-6902 S Paxton Ave #2149-2151,1195.0,60649,1000.0,APARTMENT,1322.0,# 2149-2151,2722942000
4025996,-87.562294,41.754093,2.0,3.0,7743 S Kingston Ave,1750.0,60649,2000.0,SINGLE_FAMILY,1734.0,,2749420000
350910334,-87.57691,41.76094,2.0,5.0,1938 E 74th St #3B,2800.0,60649,2200.0,APARTMENT,,# 3B,3088282000
441640794,-87.58502,41.76774,1.0,2.0,1619 E 70th St #3,1400.0,60649,1000.0,APARTMENT,,# 3,3254719000
2089400485,-87.577286,41.765835,1.0,1.0,1931 E 71st St #1935-302,825.0,60649,550.0,APARTMENT,921.0,# 1935-302,3309669000
443588983,-87.57365,41.771175,1.0,2.0,6813 S Clyde Ave #2S,1425.0,60649,1350.0,APARTMENT,,# 2S,3531442000
2057332705,-87.5661,41.765102,1.0,2.0,7131 S Yates Blvd #1-45-15,890.0,60649,745.0,APARTMENT,1088.0,# 1-45-15,3795421000
351943813,-87.569984,41.766724,1.0,0.0,7046 S Crandon Ave APT 211,895.0,60649,300.0,APARTMENT,762.0,Apt 211,3813306000
443456515,-87.57766,41.756172,1.0,3.0,7628 S Euclid Ave #2,1650.0,60649,,APARTMENT,,# 2,3890673000
2111138112,-87.5705,41.765995,1.0,0.0,7102 S Luella Ave APT 208,840.0,60649,400.0,APARTMENT,852.0,Apt 208,3914537000
2092228916,-87.571,41.768513,2.0,3.0,6945 S Paxton Ave APT 2,1895.0,60649,1500.0,APARTMENT,1803.0,Apt 2,3927615000
2102059918,-87.56526,41.761227,2.0,4.0,7346 S Phillips Ave,1650.0,60649,,APARTMENT,1773.0,,3947318000
445999647,-87.568535,41.76739,1.0,3.0,2336 E 70th St APT 2,1850.0,60649,,APARTMENT,,Apt 2,3988348000
2061640752,-87.57658,41.75436,1.0,1.0,7728 S Jeffery Blvd APT 2E,1200.0,60649,,APARTMENT,1202.0,Apt 2E,4227293000
2077860148,-87.55596,41.75397,1.0,2.0,2832 E 78th St #3,1686.0,60649,,APARTMENT,1418.0,# 3,4247977000
443304524,-87.57604,41.754025,1.0,2.0,7758 S Jeffery Ave,1500.0,60649,,TOWNHOUSE,,,4335366000
2082782427,-87.56102,41.75611,1.0,2.0,7637 S Colfax Ave APT 3A,1686.0,60649,,APARTMENT,1418.0,Apt 3A,4399499000
2088886085,-87.577255,41.760944,1.0,1.0,1934 E 74th St APT 104,850.0,60649,900.0,SINGLE_FAMILY,1035.0,Apt 104,4499130000
443224759,-87.568924,41.765114,1.0,1.0,6930-42 S Crandon Ave #17533010,1200.0,60649,,APARTMENT,,# 17533010,4568285000
2087488377,-87.58195,41.7669,1.0,2.0,7032 S Cregier Ave APT 2B,1175.0,60649,750.0,APARTMENT,1114.0,Apt 2B,4656941000
2076797826,-87.56594,41.75519,1.0,2.0,7701 S Yates Blvd #2411-3E,1000.0,60649,900.0,APARTMENT,1203.0,# 2411-3E,4778640000
2079216219,-87.55404,41.75413,1.0,3.0,2910 E 78th St UNIT 1,1350.0,60649,1000.0,TOWNHOUSE,1395.0,Unit 1,4913316000
443107498,-87.57105,41.76817,1.0,2.0,2206 E 70th St #G,1000.0,60649,,APARTMENT,,# G,5095911000
2077730307,-87.56466,41.75551,1.0,2.0,2444 E 77th St #3,1400.0,60649,,APARTMENT,1418.0,# 3,5112497000
443043133,-87.57439,41.770184,2.0,2.0,2050 E 69th St #2B,1525.0,60649,1200.0,APARTMENT,,# 2B,5446306000
2102645281,-87.55937,41.753788,1.0,2.0,2648 E 78th St APT 3,1150.0,60649,,APARTMENT,1418.0,Apt 3,6322814000
2092360444,-87.56355,41.75416,2.0,3.0,7739 S Essex Ave #1,1500.0,60649,1300.0,APARTMENT,1650.0,# 1,6360887000
2122715476,-87.58251,41.754524,2.0,3.0,7718 S Ridgeland Ave #2,1800.0,60649,,APARTMENT,1789.0,# 2,6385977000
2095471613,-87.58674,41.764038,1.0,1.0,7200 S Stony Island Ave #2N,1250.0,60649,950.0,APARTMENT,1242.0,# 2N,6687017000
2079527403,-87.54986,41.7531,1.0,1.0,3075 E Cheltenham Pl,1100.0,60649,,TOWNHOUSE,1011.0,,6689527000
2091189858,-87.582634,41.753227,1.0,2.0,1717 E 78th St #3,1400.0,60649,1200.0,APARTMENT,1516.0,# 3,6882285000
2086825837,-87.55269,41.756893,1.0,0.0,7715 S South Shore Dr #7715-214,930.0,60649,325.0,APARTMENT,826.0,# 7715-214,7543461000
2079732959,-87.580185,41.764072,1.0,1.0,7201 S Constance Ave,1200.0,60649,800.0,TOWNHOUSE,1073.0,,8551485000
439644896,-87.583664,41.752945,1.0,2.0,7810 S East End Ave #2,1188.0,60649,1400.0,APARTMENT,,# 2,9335779000
4002971,-87.566795,41.7576,2.0,2.0,7544 S Yates Blvd,1520.0,60649,984.0,TOWNHOUSE,1468.0,,9751533000
4025074,-87.56314,41.765224,2.0,3.0,2501 E 72nd St,2000.0,60649,1546.0,SINGLE_FAMILY,1928.0,,9955059000
4025891,-87.56107,41.75753,1.0,3.0,2608 E 76th St,1800.0,60649,1638.0,SINGLE_FAMILY,1906.0,,10288856000
2062367381,-87.58224,41.771107,1.0,3.0,6815 S Ridgeland Ave #2,1650.0,60649,2200.0,APARTMENT,2044.0,# 2,10293607000
2063333828,-87.56475,41.75564,1.0,1.0,7649 S Phillips Ave #1B,1100.0,60649,,APARTMENT,1118.0,# 1B,10558820000
442141482,-87.572395,41.765835,1.0,2.0,7125 S Merrill Ave,1250.0,60649,,APARTMENT,,,10577854000
2060988982,-87.56549,41.75819,1.0,2.0,7524 S Phillips Ave #1,1300.0,60649,1100.0,APARTMENT,1315.0,# 1,11189408000
440455860,-87.58658,41.7604,3.0,3.0,7400 S Stony Island Ave #101,2100.0,60649,,APARTMENT,,# 101,11828321000
159047290,-87.58657,41.76039,3.0,3.0,7400 S Stony Island Ave,2100.0,60649,,APARTMENT,1695.0,,11828656000
346785190,-87.56634,41.75696,1.0,2.0,7611 S Yates Ave #B7AA92A70,1080.0,60649,890.0,APARTMENT,1156.0,# b7aa92a70,12099802000
2075479802,-87.555565,41.758533,1.0,1.0,5300 S South Shore Dr #115,1450.0,60649,550.0,SINGLE_FAMILY,987.0,# 115,12256327000
2056318097,-87.56479,41.757828,2.0,3.0,7539 S Phillips Ave #3,1650.0,60649,1700.0,CONDO,1947.0,# 3,12362021000
101343831,-87.56428,41.758446,2.0,3.0,7514 S Essex Ave #1,1400.0,60649,1400.0,APARTMENT,1444.0,# 1,12766217000
2056448323,-87.55081,41.75216,1.0,1.0,3030 E 79th St #3A,850.0,60649,800.0,APARTMENT,1003.0,# 3A,13244897000
434273215,-87.56661,41.753963,2.0,3.0,7746-48 S Yates Blvd #5342451,1250.0,60649,,APARTMENT,,# 5342451,14764649000
2061438599,-87.55108,41.755245,1.0,2.0,7801 S South Shore Dr #425,1200.0,60649,,APARTMENT,1199.0,# 425,15120185000
2085676976,-87.556435,41.756676,1.0,2.0,2819 E 76th Pl #3,1000.0,60649,,APARTMENT,1418.0,# 3,15322206000
439918307,-87.56352,41.752773,1.0,2.0,7827 S Essex Ave #2A,1300.0,60649,900.0,APARTMENT,,# 2A,23512301000
2058422114,-87.57288,41.76273,1.0,1.0,7256 S Merrill Ave #2N,1050.0,60649,925.0,APARTMENT,1173.0,# 2N,26890819000
446756389,-87.73144,41.904213,1.0,3.0,1250 N Keeler Ave #G,1595.0,60651,1300.0,APARTMENT,,# G,52101000
2097189457,-87.73144,41.904137,1.0,3.0,1248 N Keeler Ave,1595.0,60651,1300.0,APARTMENT,2003.0,,52217000
446740126,-87.74552,41.897457,1.0,3.0,917 N Cicero Ave APT 2,1700.0,60651,,APARTMENT,,Apt 2,84159000
2092777937,-87.76052,41.902466,1.0,3.0,5352 W Division St APT 3F,1450.0,60651,,APARTMENT,1858.0,Apt 3F,85756000
439154593,-87.70963,41.908604,2.0,3.0,1508 N Spaulding Ave FLOOR 1,2300.0,60651,1600.0,APARTMENT,,Floor 1,101553000
446721975,-87.77217,41.89721,1.0,2.0,5845 W Walton St #5847,975.0,60651,,APARTMENT,,# 5847,132218000
446717050,-87.74107,41.902412,1.0,2.0,2350 W Charleston #2R,2429.0,60651,,APARTMENT,,# 2R,146983000
446703037,-87.71852,41.89875,1.0,2.0,951 N Lawndale Ave #G,1600.0,60651,1100.0,SINGLE_FAMILY,,# G,165196000
446702852,-87.77217,41.897217,1.0,2.0,5847 W Walton St #5847,975.0,60651,,APARTMENT,,# 5847,173992000
2056323864,-87.72363,41.90617,2.0,2.0,3849 W Hirsch St #2W,1645.0,60651,900.0,APARTMENT,1590.0,# 2W,177500000
446451288,-87.71739,41.901665,1.0,2.0,1123 N Monticello Ave #1R,1650.0,60651,3970.0,SINGLE_FAMILY,,# 1R,184239000
2060403148,-87.76712,41.899414,1.0,1.0,1030 N Parkside Ave #2R,1250.0,60651,,APARTMENT,1129.0,# 2R,241476000
3793546,-87.725494,41.90476,2.0,3.0,1308 N Harding Ave,2200.0,60651,1527.0,TOWNHOUSE,2135.0,,251976000
2057200428,-87.75041,41.897324,1.0,2.0,4953 W Walton St,1290.0,60651,,TOWNHOUSE,1617.0,,273091000
2086503228,-87.73149,41.905945,1.0,3.0,4201 W Hirsch St #3,1640.0,60651,1300.0,APARTMENT,1767.0,# 3,318082000
2109037734,-87.72163,41.897976,1.0,3.0,924 N Hamlin Ave #3,1200.0,60651,,APARTMENT,1773.0,# 3,619186000
2063383134,-87.73262,41.90413,2.0,2.0,4233 W Potomac Ave #1,1695.0,60651,850.0,APARTMENT,1567.0,# 1,621775000
2079165444,-87.77323,41.900642,1.0,2.0,1110 N Mayfield Ave #2,1650.0,60651,,APARTMENT,1395.0,# 2,696848000
446053473,-87.71023,41.900322,1.0,2.0,1037 N Christiana Ave UNIT 2R,1600.0,60651,850.0,APARTMENT,,Unit 2R,710842000
2108470413,-87.710266,41.901653,1.0,2.0,1125 N Christiana Ave APT 1,1795.0,60651,1150.0,APARTMENT,1754.0,Apt 1,759983000
2055088305,-87.73057,41.905586,1.0,2.0,4142 W Kamerling Ave UNIT 1,1515.0,60651,1000.0,SINGLE_FAMILY,1611.0,Unit 1,764524000
2061088975,-87.71157,41.90492,1.0,2.0,1307 N Homan Ave #G,1500.0,60651,850.0,APARTMENT,1681.0,# G,788457000
2119942948,-87.710266,41.901756,2.0,3.0,1127 N Christiana Ave APT 2,2100.0,60651,1600.0,APARTMENT,2103.0,Apt 2,865821000
2085512419,-87.77327,41.901463,1.0,2.0,1142 N Mayfield Ave,1650.0,60651,,APARTMENT,1619.0,,875415000
2135828445,-87.710205,41.908894,1.0,2.0,3319 W Pierce Ave,1650.0,60651,,APARTMENT,2330.0,,923205000
2078924816,-87.7567,41.90517,2.0,3.0,1337 N Latrobe Ave #2,2000.0,60651,4000.0,APARTMENT,2012.0,# 2,944256000
445798016,-87.71464,41.90846,1.0,3.0,3506 W Le Moyne St #2,1900.0,60651,1200.0,APARTMENT,,# 2,968805000
2097891548,-87.70746,41.909836,1.0,0.0,1550 N Kedzie Ave,810.0,60651,400.0,APARTMENT,1183.0,,1027055000
2095695568,-87.7099,41.907085,1.0,3.0,3311 W Beach Ave APT 1,1800.0,60651,1100.0,APARTMENT,1700.0,Apt 1,1048607000
444676712,-87.72239,41.90536,1.0,3.0,1321 N Avers Ave #1,1990.0,60651,900.0,APARTMENT,,# 1,1137160000
443234116,-87.73163,41.9096,1.0,3.0,4203 W North Ave #2,1970.0,60651,,APARTMENT,,# 2,1137857000
2062112972,-87.76122,41.90746,1.0,2.0,5401 W Le Moyne St #5409-1,1270.0,60651,650.0,APARTMENT,964.0,# 5409-1,1149724000
444706178,-87.72289,41.899254,1.0,2.0,1002 N Avers Ave #2,1200.0,60651,,APARTMENT,,# 2,1214142000
444504841,-87.71137,41.90578,2.0,3.0,3350 W Evergreen Ave #1W,2000.0,60651,1400.0,APARTMENT,,# 1W,1286616000
2102728587,-87.73127,41.89786,1.0,2.0,922 N Keeler Ave #2,1650.0,60651,1200.0,APARTMENT,1673.0,# 2,1310079000
89902397,-87.70699,41.902695,1.0,2.0,3205 W Division St APT 101,1650.0,60651,1000.0,APARTMENT,1723.0,Apt 101,1394540000
2092029548,-87.709755,41.901188,2.0,3.0,1104 N Spaulding Ave #1,2400.0,60651,,APARTMENT,2423.0,# 1,1476528000
2087148277,-87.70919,41.906708,1.0,3.0,3258 W Hirsch St #2,1990.0,60651,1200.0,APARTMENT,1679.0,# 2,1741911000
2125918038,-87.7229,41.899723,1.0,3.0,1020 N Avers Ave #2,1761.0,60651,1200.0,APARTMENT,1738.0,# 2,1742743000
87716501,-87.71731,41.899258,1.0,2.0,3618 W Augusta Blvd #1,1500.0,60651,,APARTMENT,1484.0,# 1,1743168000
2077018750,-87.71682,41.90032,2.0,3.0,1040 N Central Park Ave,2000.0,60651,1350.0,APARTMENT,2016.0,,1754206000
2075684246,-87.70925,41.90866,1.0,2.0,1505 N Spaulding Ave APT 1,1425.0,60651,,APARTMENT,1623.0,Apt 1,1833744000
2084910730,-87.72549,41.906403,1.0,2.0,1400 N Harding Ave #1,1450.0,60651,1050.0,APARTMENT,1506.0,# 1,1896171000
2068824649,-87.75934,41.904995,1.0,1.0,1329 N Lorel Ave,800.0,60651,600.0,APARTMENT,895.0,,2064263000
443817576,-87.7286,41.903904,1.0,2.0,1245 N Karlov Ave #2,1350.0,60651,900.0,APARTMENT,,# 2,2066435000
2086687073,-87.71875,41.90595,1.0,2.0,1349 N Lawndale Ave #1,2000.0,60651,1000.0,APARTMENT,1676.0,# 1,2231733000
2099345305,-87.73067,41.905575,1.0,2.0,4144 W Kamerling Ave #1,1515.0,60651,,APARTMENT,1528.0,# 1,2336600000
2134185603,-87.712105,41.90498,1.0,2.0,1308 N Homan Ave,1950.0,60651,1000.0,APARTMENT,1676.0,,2407203000
2096790289,-87.71831,41.908356,1.0,2.0,1502 N Monticello Ave #2,1300.0,60651,1000.0,APARTMENT,1498.0,# 2,2431946000
2133471393,-87.74816,41.89884,1.0,2.0,1001 N Lamon Ave,1700.0,60651,,TOWNHOUSE,1617.0,,2498469000
2075311602,-87.71552,41.897984,1.0,2.0,920 N Drake Ave #2,1600.0,60651,1200.0,APARTMENT,1607.0,# 2,2520618000
2062962481,-87.76507,41.89533,1.0,4.0,813 N Central Ave #2,1750.0,60651,1900.0,APARTMENT,1855.0,# 2,2521141000
2058033716,-87.76644,41.899796,1.0,2.0,1045 N Parkside Ave #1,1500.0,60651,1500.0,APARTMENT,1417.0,# 1,2756262000
2053956093,-87.71671,41.89702,1.0,3.0,852 N Central Park Ave #G,1400.0,60651,1000.0,APARTMENT,1627.0,# G,3019234000
443622659,-87.75109,41.90257,1.0,2.0,5002 W Division St #2,1450.0,60651,750.0,APARTMENT,,# 2,3113789000
2117478659,-87.737816,41.9004,1.0,3.0,4443 W Thomas St #2,1550.0,60651,1600.0,APARTMENT,1608.0,# 2,3355521000
2086413013,-87.73148,41.905968,1.0,2.0,1350 N Keeler Ave APT 2,1450.0,60651,800.0,APARTMENT,1319.0,Apt 2,3641787000
87707761,-87.71708,41.90802,1.0,2.0,3607 W Le Moyne St #G,1350.0,60651,,APARTMENT,1382.0,# G,3887349000
2053615103,-87.70747,41.9092,1.0,2.0,3211 W Pierce Ave UNIT 3,1695.0,60651,814.0,APARTMENT,1500.0,Unit 3,4503333000
2098107187,-87.707436,41.909077,1.0,2.0,1524 N Kedzie Ave #32111,1695.0,60651,814.0,APARTMENT,1500.0,# 32111,4536426000
2054342479,-87.72561,41.908382,1.0,2.0,1508 N Harding Ave #1S,1500.0,60651,,APARTMENT,1467.0,# 1S,4808443000
2077090645,-87.72617,41.906242,1.0,2.0,3964 W Grand Ave #2F,1700.0,60651,950.0,APARTMENT,1391.0,# 2F,4847321000
2118964701,-87.705894,41.89584,1.0,3.0,1042 N Kedzie Ave,1996.0,60651,,APARTMENT,2240.0,,5223758000
2057029544,-87.71031,41.90889,1.0,2.0,3321 W Pierce Ave #11012652,1800.0,60651,1200.0,APARTMENT,1500.0,# 11012652,5900251000
442723510,-87.724144,41.900272,1.0,2.0,1040 N Springfield Ave #G,1600.0,60651,1200.0,SINGLE_FAMILY,,# G,6310228000
2088641599,-87.71021,41.896595,1.0,2.0,834 N Christiana Ave APT 2,1400.0,60651,1100.0,APARTMENT,1569.0,Apt 2,6648688000
2088727393,-87.75603,41.898014,1.0,2.0,942 N Laramie Ave #2,1300.0,60651,1000.0,APARTMENT,1343.0,# 2,6687151000
442643650,-87.748535,41.899834,1.0,2.0,1038 N Lamon Ave UNIT 2,1000.0,60651,900.0,APARTMENT,,Unit 2,6688149000
2078191087,-87.731606,41.90102,1.0,3.0,4208 W Thomas St #2,1895.0,60651,1000.0,APARTMENT,1762.0,# 2,6836273000
2114423139,-87.72561,41.90909,2.0,3.0,1532 N Harding Ave APT 2,2300.0,60651,1200.0,APARTMENT,2182.0,Apt 2,6984322000
351962090,-87.72316,41.907665,1.0,3.0,1444 N Avers Ave #1,1850.0,60651,1200.0,APARTMENT,,# 1,7245299000
2062757650,-87.76342,41.8997,1.0,3.0,5466 W Cortez St #3,2050.0,60651,1300.0,APARTMENT,1864.0,# 3,8630517000
441997701,-87.76201,41.909134,1.0,2.0,5435 W North Ave #1549-2,975.0,60651,739.0,APARTMENT,,# 1549-2,8689804000
351421734,-87.77522,41.908306,1.0,2.0,1525 N Austin Blvd #AB-25-3,1295.0,60651,875.0,APARTMENT,,# AB-25-3,9277125000
2056062032,-87.76957,41.895027,1.0,0.0,5742 W Chicago Ave #1,1295.0,60651,,APARTMENT,1428.0,# 1,10337457000
441154714,-87.72374,41.90618,2.0,2.0,3851 W Hirsch St,1695.0,60651,1200.0,APARTMENT,,,10443712000
2052920760,-87.71081,41.905792,1.0,4.0,3336 W Evergreen Ave APT 3,2500.0,60651,1500.0,APARTMENT,2320.0,Apt 3,10541325000
440547520,-87.72361,41.90555,1.0,2.0,1335 N Springfield Ave #2,1650.0,60651,900.0,APARTMENT,,# 2,11654760000
352338970,-87.713135,41.90486,1.0,2.0,3423 W Evergreen Ave APT 2,2200.0,60651,1200.0,APARTMENT,,Apt 2,19680973000
2103919687,-87.73827,41.749496,1.0,2.0,4642 W 79th St,2791.0,60652,900.0,TOWNHOUSE,2531.0,,78437000
3973105,-87.7364,41.7401,2.0,4.0,8401 S Kenton Ave,2865.0,60652,1600.0,SINGLE_FAMILY,3028.0,,154247000
3972565,,,2.0,3.0,(undisclosed Address),3000.0,60652,1152.0,SINGLE_FAMILY,3082.0,,870259000
2086123055,-87.705864,41.749462,1.0,1.0,3325 W 79th St,1100.0,60652,900.0,APARTMENT,1297.0,,1138035000
2089154927,-87.699585,41.74938,1.0,1.0,7909 S Albany Ave,1050.0,60652,900.0,APARTMENT,1266.0,,1138132000
2102700699,-87.708115,41.7489,1.0,3.0,7925 S Trumbull Ave #3,2450.0,60652,,APARTMENT,2090.0,# 3,1476244000
